Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
4148,1959,0.006124917,0.005942113,0.005885593,0.004974273,0.038855837,0.064454416,0.301424913,0.025598579,0.262569076,0.236970497,0.285236549,0.047766006,FALSE,,,,,,,SPO1957,,,Short-chain dehydrogenase (YqjQ),1,SPO_RS09935,0,
4149,1122,0.023443324,0.024010054,0.024014704,0.026419939,-0.034082084,-0.032883975,-0.166746711,0.001198109,-0.132664626,-0.133862736,0.285541306,0.047777522,FALSE,,,,,,,SPO1121,K01881,,Prolyl-tRNA synthetase (ProS) (PDB:5XIF),1,SPO_RS05690,1,PROLINE--TRNA-LIGASE-RXN
4150,4168,0.000528423,0.000642854,0.000530236,0.000563442,-0.290439552,0.001514654,-0.094958815,0.291954207,0.195480737,-0.09647347,0.286045964,0.047789037,FALSE,,,,,,,SPOA0270,K07152,,"Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family (Sco1) (PDB:1ON4)",1,SPO_RS21185,0,
4151,3289,0.003985412,0.00361962,0.004165789,0.003068997,0.091993272,-0.103328567,0.337164112,-0.195321839,0.24517084,0.440492679,0.291633954,0.047800553,FALSE,,,,,,,SPO3293,,,,1,SPO_RS16675,0,
4152,154,0.004578018,0.004232537,0.004069995,0.004537252,0.108784616,0.164805094,0.012562003,0.056020478,-0.096222613,-0.152243091,0.292157482,0.047812068,FALSE,,,,,,,SPO0156,K14414,,Sigma54-dependent transcription regulator containing an AAA-type ATPase domain and a DNA-binding domain (RtcR),1,SPO_RS00800,0,
4153,4307,0.002847296,0.001316519,0.002537535,0.00161023,0.972187963,-0.095382872,0.55031361,-1.067570835,-0.421874353,0.645696482,0.292677023,0.047823584,FALSE,,,,,,,SPOA0410,,,,1,SPO_RS23150,0,
4154,951,0.005953653,0.005895719,0.006935539,0.006485266,0.011679518,-0.222911939,-0.129293876,-0.234591456,-0.140973394,0.093618063,0.292698804,0.047835099,FALSE,,,,,,,SPO0951,,,,1,SPO_RS04775,0,
4155,4091,0.002037812,0.001916981,0.00168837,0.001661008,0.064823504,0.252700237,0.276188527,0.187876732,0.211365023,0.02348829,0.292939232,0.047846614,FALSE,,,,,,,SPOA0193,K02197,,Cytochrome c biogenesis protein CcmE (CcmE) (PDB:1J6Q),1,SPO_RS20800,0,
4156,2270,0.006325114,0.006684408,0.006295954,0.005434397,-0.08958407,-0.006853661,0.203301445,0.082730409,0.292885515,0.210155106,0.293332195,0.04785813,FALSE,,,,,,,SPO2268,,,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11)",1,SPO_RS11500,0,
4157,2090,0.003045049,0.003516116,0.003488542,0.002546956,-0.154909675,-0.190300109,0.260277456,-0.035390434,0.41518713,0.450577564,0.294021884,0.047869645,FALSE,,,,,,,SPO2088,K07708,,"Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)",1,SPO_RS10590,0,
4158,1934,0.023430978,0.023057539,0.021123654,0.023829559,0.022485537,0.147002148,-0.028402748,0.124516611,-0.050888284,-0.175404895,0.294530182,0.047881161,FALSE,,,,,,,SPO1932,K14660,,3-oxoacyl-(acyl-carrier-protein) synthase (FabB) (PDB:2UV8) (PUBMED:21652641),1,SPO_RS09810,0,
4159,3831,0.01361823,0.013298113,0.015078364,0.01324153,0.033395341,-0.141395168,0.042708297,-0.174790508,0.009312957,0.184103465,0.295103735,0.047892676,FALSE,,,,,,,SPO3829,K01070,,S-formylglutathione hydrolase FrmB (FrmB) (PDB:1DQY),1,SPO_RS19430,1,S-FORMYLGLUTATHIONE-HYDROLASE-RXN
4160,2177,0.023423316,0.076321494,0.044183803,0.0505287,-1.66415516,-0.724173037,-1.018263068,0.939982124,0.645892092,-0.294090031,0.295400709,0.047904192,FALSE,,,,,,,SPO_tRNA-Asn-2,,,,1,SPO_RS11025,0,
4161,3627,0.008583144,0.008511457,0.008216939,0.007763396,0.008211754,0.057319906,0.139778864,0.049108153,0.131567111,0.082458958,0.300603619,0.047915707,FALSE,,,,,,,SPO3628,K06976,,"Predicted acetyltransferase, GNAT family",1,SPO_RS18380,0,
4162,1406,0.022297255,0.021697266,0.020698722,0.019873578,0.041372812,0.107663876,0.169494981,0.066291064,0.128122168,0.061831105,0.302806589,0.047927222,FALSE,,,,,,,SPO1403,K01874,,Methionyl-tRNA synthetase (MetG) (PDB:1A8H),1,SPO_RS07160,2,"METHIONINE--TRNA-LIGASE-RXN, RXN-16165"
4163,2300,0.00979761,0.010546659,0.011197215,0.012022297,-0.10860571,-0.200374622,-0.308011944,-0.091768912,-0.199406235,-0.107637322,0.311735205,0.047938738,FALSE,,,,,,,SPO2298,,,,1,SPO_RS11650,0,
4164,4217,0.001126964,0.001400731,0.001365291,0.001320596,-0.332701444,-0.293278604,-0.250392586,0.039422839,0.082308858,0.042886019,0.311807702,0.047950253,FALSE,,,,,,,SPOA0320,K01826,"Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",5-carboxymethyl-2-hydroxymuconate isomerase (HpaF) (PDB:1OTG),1,SPO_RS21440,1,5.3.3.10-RXN
4165,1860,0.016617755,0.020277368,0.018413252,0.018799397,-0.2783657,-0.143294946,-0.17769184,0.135070754,0.100673861,-0.034396893,0.312640619,0.047961769,FALSE,,,,,,,SPO1858,K02427,,23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ (RlmE) (PDB:1EIZ) (PUBMED:10769117),1,SPO_RS09445,0,
4166,2402,1.34565675917703e-05,2.99232693202256e-05,3.82480336699889e-05,3.32138112988299e-05,-0.97209158,-1.61064394,-1.350470014,-0.63855236,-0.378378434,0.260173926,0.314937064,0.047973284,FALSE,,,,,,,SPO2405,,,Site-specific recombinase XerD (XerD) (PDB:1A0P),1,SPO_RS12220,0,
4167,185,0.003947724,0.003316709,0.003714386,0.003361921,0.249582934,0.083343986,0.222499863,-0.166238948,-0.02708307,0.139155878,0.316330309,0.0479848,FALSE,,,,,,,SPO0187,,,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)",1,SPO_RS00955,0,
4168,2903,0.011074883,0.00998945,0.010792166,0.009437125,0.148495997,0.039061818,0.227472666,-0.109434179,0.078976669,0.188410848,0.316751397,0.047996315,FALSE,,,,,,,SPO2907,K00254,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",Dihydroorotate dehydrogenase (PyrD) (PDB:1GT8),1,SPO_RS14750,3,"DIHYDROOROTATE-DEHYDROGENASE-RXN, RXN0-6554, RXN0-6491"
4169,447,0.003900111,0.003484345,0.005052891,0.00446676,0.158945944,-0.397380538,-0.216030574,-0.556326482,-0.374976519,0.181349964,0.318594624,0.04800783,FALSE,,,,,,,SPO0447,,,"Flp pilus assembly protein TadG, includes N-terminal TadE domain (TadG) (PUBMED:12010986)",1,SPO_RS02260,0,
4170,1419,0.079797693,0.070532693,0.071086873,0.063918418,0.152695201,0.140699326,0.296033511,-0.011995875,0.14333831,0.155334185,0.322877027,0.048019346,FALSE,,,,,,,SPO1415,,,"Putative sterol carrier protein, contains SCP2 domain (SCP2)",1,SPO_RS07220,0,
4171,4247,0.000891593,0.000712616,0.000676587,0.000594816,0.251858263,0.324534234,0.520803483,0.072675971,0.26894522,0.196269249,0.323970774,0.048030861,FALSE,,,,,,,SPOA0350,,,,0,,,
4172,3968,0.001178288,0.001256173,0.00119768,0.001336601,-0.091874748,-0.019376648,-0.176695198,0.0724981,-0.08482045,-0.15731855,0.326896275,0.048042377,FALSE,,,,,,,SPOA0071,K02029,,"ABC-type arginine/histidine transport system, permease component (ArtM)",1,SPO_RS20130,0,
4173,747,0.003680661,0.00543372,0.004219063,0.005136779,-0.536176361,-0.136501065,-0.473164005,0.399675297,0.063012356,-0.336662941,0.327209204,0.048053892,FALSE,,,,,,,SPO0748,,,,1,SPO_RS03775,0,
4174,769,0.00112995,0.001299602,0.001219501,0.001141919,-0.202350062,-0.099961139,-0.014433477,0.102388922,0.187916585,0.085527663,0.327782888,0.048065408,FALSE,,,,,,,SPO0770,K07794,,,1,SPO_RS03885,0,
4175,657,0.001376885,0.001268108,0.001317741,0.001246349,0.117829754,0.06460224,0.144599385,-0.053227514,0.026769631,0.079997145,0.328665324,0.048076923,FALSE,,,,,,,SPO0658,,,Predicted amidohydrolase YtcJ (YtcJ) (PDB:3ICJ),1,SPO_RS03325,0,
4176,4014,0.00034391,0.000284783,0.000260738,0.000278919,0.281319707,0.407512515,0.321437238,0.126192808,0.040117531,-0.086075277,0.329639788,0.048088439,FALSE,,,,,,,SPOA0114,K01501,,"Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)",1,SPO_RS20400,0,
4177,2494,0.060340193,0.036149441,0.048531304,0.056978107,0.656465248,0.266414838,0.013046793,-0.39005041,-0.643418456,-0.253368046,0.331097104,0.048099954,FALSE,,,,,,,SPO_tRNA-Pro-5,,,,1,SPO_RS12675,0,
4178,4021,0.003166046,0.003042627,0.002849866,0.003107905,0.056446914,0.151783209,0.029755485,0.095336295,-0.026691429,-0.122027724,0.331944507,0.048111469,FALSE,,,,,,,SPOA0121,,,"Arylsulfatase A or related enzyme, AlkP superfamily (AslA) (PDB:1E1Z)",1,SPO_RS20435,0,
4179,3328,0.005506603,0.006865016,0.006237546,0.006051828,-0.357754776,-0.21768373,-0.176726908,0.140071046,0.181027868,0.040956822,0.333463523,0.048122985,FALSE,,,,,,,SPO3331,K09931,,"Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family (PDB:3CGX)",1,SPO_RS16875,0,
4180,3440,0.013853507,0.014656109,0.015004347,0.01377097,-0.081373033,-0.116748948,0.007517724,-0.035375915,0.088890757,0.124266672,0.334219435,0.0481345,FALSE,,,,,,,SPO3443,,,"Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family (SuhB) (PDB:1AWB)",1,SPO_RS17430,1,325-BISPHOSPHATE-NUCLEOTIDASE-RXN
4181,304,0.008321703,0.007316345,0.006982121,0.007203023,0.184552058,0.244364903,0.202249291,0.059812845,0.017697233,-0.042115612,0.337119751,0.048146016,FALSE,,,,,,,SPO0306,K02379,,"Formate dehydrogenase assembly factor FdhD, a sulfurtransferase (FdhD) (PDB:2PW9)",1,SPO_RS01560,0,
4182,4273,0.000574118,0.000488499,0.000421648,0.000499619,0.224443809,0.438259025,0.21070498,0.213815216,-0.01373883,-0.227554045,0.341910653,0.048157531,FALSE,,,,,,,SPOA0376,K21159,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",1,SPO_RS21740,4,"RXN-12134, RXN-12141, RXN-12142, RXN-12140"
4183,206,0.000653005,0.002563103,0.001959673,0.001938071,-1.952154554,-1.269319472,-1.419202813,0.682835082,0.532951741,-0.149883341,0.345558703,0.048169047,FALSE,,,,,,,SPO_tRNA-Pro-3,,,,1,SPO_RS01060,0,
4184,2589,0.043368165,0.043165087,0.046749327,0.046904608,0.006130545,-0.110489007,-0.116987158,-0.116619552,-0.123117703,-0.006498151,0.346178705,0.048180562,FALSE,,,,,,,SPO2594,K03526,"C5 isoprenoid biosynthesis, non-mevalonate pathway",4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE (IspG) (PDB:2Y0F),1,SPO_RS13160,2,"RXN-15878, RXN0-882"
4185,1170,0.06447194,0.074078426,0.134728212,0.118651712,-0.146573556,-0.96135972,-0.785367503,-0.814786164,-0.638793947,0.175992217,0.346485334,0.048192077,FALSE,,,,,,,SPO_tRNA-Gly-4,,,,1,SPO_RS05930,0,
4186,37,0.00830867,0.007545817,0.007897316,0.008018427,0.138118976,0.073517194,0.05189434,-0.064601783,-0.086224637,-0.021622854,0.34723576,0.048203593,FALSE,,,,,,,SPO0038,K00979,CMP-KDO biosynthesis,CMP-2-keto-3-deoxyoctulosonic acid synthetase (KdsB) (PDB:1VH1),1,SPO_RS00190,1,CPM-KDOSYNTH-RXN
4187,3279,0.043436226,0.034968279,0.04452129,0.048430975,0.328054622,-0.031105499,-0.119198616,-0.359160121,-0.447253238,-0.088093116,0.347236957,0.048215108,FALSE,,,,,,,SPO_tRNA-Val-4,,,,1,SPO_RS16625,0,
4188,1193,0.000270378,0.000262663,0.00038634,0.000267582,-0.023513607,-0.652393329,-0.095385654,-0.628879722,-0.071872047,0.557007675,0.348180031,0.048226624,FALSE,,,,,,,SPO1193,K01821,"Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA","Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family (PptA) (PDB:1BJP)",1,SPO_RS06045,0,
4189,1991,0.253332743,0.259027099,0.227374458,0.247775652,-0.026415612,0.16010215,0.031969513,0.186517761,0.058385125,-0.128132637,0.349093687,0.048238139,FALSE,,,,,,,SPO1989,K02899,,Ribosomal protein L27 (RpmA) (PDB:1VS6),1,SPO_RS10090,0,
4190,1097,0.411767369,0.969174531,0.949973867,1.508416697,-1.004651212,-1.036280178,-2.067078872,-0.031628966,-1.062427661,-1.030798695,0.349720168,0.048249655,FALSE,,,,,,,SPO1096,,,,1,SPO_RS23190,0,
4191,467,0.000625999,0.00072853,0.000676101,0.000633127,-0.216694452,-0.107361251,-0.015146555,0.109333201,0.201547897,0.092214696,0.353508555,0.04826117,FALSE,,,,,,,SPO0467,K02043,,"DNA-binding transcriptional regulator, GntR family (MngR) (PDB:2WV0)",1,SPO_RS02355,0,
4192,3196,0.012921801,0.013092716,0.011767874,0.013143619,-0.020283842,0.134413866,-0.027083626,0.154697707,-0.006799784,-0.161497491,0.354796199,0.048272685,FALSE,,,,,,,SPO3200,K00997,,Phosphopantetheinyl transferase (holo-ACP synthase) (AcpS) (PDB:1F7L),1,SPO_RS16210,8,"RXN-15889, RXN-19477, HOLO-ACP-SYNTH-RXN, RXN-10674, RXN-19493, ENTDB-RXN, RXN-10994, RXN-16759"
4193,508,0.061234702,0.059738426,0.053285419,0.05555301,0.035510518,0.204214186,0.137809216,0.168703668,0.102298698,-0.06640497,0.357374034,0.048284201,FALSE,,,,,,,SPO0506,K03076,,Preprotein translocase subunit SecY (SecY) (PDB:1RH5),1,SPO_RS02555,0,
4194,3161,0.027251371,0.033189525,0.031579641,0.031514344,-0.285931924,-0.215787655,-0.206272907,0.070144269,0.079659017,0.009514748,0.358756627,0.048295716,FALSE,,,,,,,SPO3165,K02113,"F-type ATPase, prokaryotes and chloroplasts","FoF1-type ATP synthase, delta subunit (AtpH) (PDB:1ABV)",1,SPO_RS16035,1,ATPSYN-RXN
4195,2864,0.01631348,0.016542446,0.016086374,0.017543416,-0.01919093,0.020738396,-0.100974397,0.039929326,-0.081783467,-0.121712793,0.361530397,0.048307232,FALSE,,,,,,,SPO2868,K05895,"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide",Precorrin-6x reductase (CobK) (PDB:4X7G),1,SPO_RS14560,2,"RXN-8765, 1.3.1.54-RXN"
4196,3402,0.005946738,0.005703435,0.00717738,0.006815507,0.03869884,-0.294072049,-0.215544426,-0.33277089,-0.254243266,0.078527624,0.361540338,0.048318747,FALSE,,,,,,,SPO3405,K08968,,"GAF domain-containing protein, putative methionine-R-sulfoxide reductase (MsrC) (PDB:1F5M)",1,SPO_RS17240,0,
4197,4148,0.000415729,0.000360741,0.000423311,0.000349757,0.174574513,-0.054625019,0.229986185,-0.229199532,0.055411672,0.284611204,0.366346244,0.048330263,FALSE,,,,,,,SPOA0250,K21393,,"TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)",1,SPO_RS21085,0,
4198,2140,0.049374342,0.048157809,0.051079642,0.072369632,-0.018657473,-0.089923852,-0.555533746,-0.071266379,-0.536876274,-0.465609894,0.366622024,0.048341778,FALSE,,,,,,,SPO_tRNA-Pro-4,,,,1,SPO_RS10840,0,
4199,4086,0.000853027,0.000833882,0.000616708,0.000810496,0.038866077,0.571743059,0.078080127,0.532876982,0.03921405,-0.493662932,0.367033955,0.048353293,FALSE,,,,,,,SPOA0188,K00407,"Cytochrome c oxidase, cbb3-type","Cbb3-type cytochrome oxidase, subunit 3 (CcoQ)",1,SPO_RS20775,3,"CYTOCHROME-C-OXIDASE-RXN, RXN-21237, RXN1YI0-22"
4200,3580,0.017570311,0.020024848,0.020161514,0.021412295,-0.186070222,-0.192045114,-0.27585175,-0.005974892,-0.089781528,-0.083806637,0.367182471,0.048364809,FALSE,,,,,,,SPO3581,K10773,,Endonuclease III (Nth) (PDB:4UOB),1,SPO_RS18140,1,4.2.99.18-RXN
4201,817,0.005299375,0.005376846,0.005993609,0.005672167,-0.01879702,-0.174959335,-0.091550659,-0.156162315,-0.07275364,0.083408675,0.370569051,0.048376324,FALSE,,,,,,,SPO0818,,,,1,SPO_RS04125,0,
4202,2780,0.05883879,0.053519055,0.052534843,0.047860686,0.136906261,0.180693733,0.306588614,0.043787472,0.169682353,0.125894881,0.370908562,0.04838784,FALSE,,,,,,,SPO2785,K00331,"NADH:quinone oxidoreductase, prokaryotes",NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase (NuoB) (PDB:2FUG) (PUBMED:25941396),1,SPO_RS14145,1,NADH-DEHYDROG-A-RXN
4203,243,0.227750306,0.243586819,0.112604593,0.151648166,0.085219864,1.090141598,0.62450333,1.004921734,0.539283466,-0.465638268,0.371799336,0.048399355,FALSE,,,,,,,SPO_Sp23SA,,,,1,SPO_RS01250,0,
4204,1403,0.001172295,0.001218032,0.001091305,0.001216496,-0.05026956,0.102137939,-0.053004897,0.1524075,-0.002735337,-0.155142836,0.371876162,0.048410871,FALSE,,,,,,,SPO1400,K18013,,"Uncharacterized conserved protein, DUF849 family (PDB:3C6C)",1,SPO_RS07145,1,R125-RXN
4205,1426,0.004852805,0.00464852,0.004601161,0.004230484,0.064546592,0.083378479,0.19795894,0.018831887,0.133412349,0.114580462,0.372146556,0.048422386,FALSE,,,,,,,SPO1422,K02233,"Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin",Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase) (CobS) (PUBMED:31481610),1,SPO_RS07255,5,"RXN-19318, COBALAMIN5PSYN-RXN, RXN-19302, RXN-19308, RXN-19307"
4206,2091,0.00335285,0.004812695,0.003898838,0.0031895,-0.436194657,-0.220476656,0.068739697,0.215718001,0.504934354,0.289216353,0.373728979,0.048433901,FALSE,,,,,,,SPO2089,K05540,,tRNA-dihydrouridine synthase (DusA) (PDB:1VHN),1,SPO_RS10595,1,RXN0-1281
4207,4163,0.0004176,0.000421062,0.000362266,0.000383303,-0.017673562,0.199004355,0.112629879,0.216677917,0.130303441,-0.086374476,0.378131291,0.048445417,FALSE,,,,,,,SPOA0265,K21395,,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component (FcbT1) (PDB:2HZK)",1,SPO_RS21160,1,TRANS-RXN2K2G-1
4208,2909,0.008085303,0.006402822,0.006951397,0.007952164,0.354060224,0.200541524,0.011821804,-0.153518699,-0.342238419,-0.18871972,0.382533027,0.048456932,FALSE,,,,,,,SPO2913,,,,1,SPO_RS22935,0,
4209,1358,0.007759031,0.007942071,0.00657606,0.008317504,-0.04860677,0.233790901,-0.103399777,0.282397671,-0.054793007,-0.337190678,0.384623202,0.048468448,FALSE,,,,,,,SPO1356a,,,,1,SPO_RS06915,0,
4210,3045,0.00037524,0.00034271,0.000394387,0.000342655,0.147775439,-0.074719229,0.128275492,-0.222494668,-0.019499947,0.202994721,0.391000711,0.048479963,FALSE,,,,,,,SPO3048,K02033,,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",1,SPO_RS15450,0,
4211,3951,0.000481398,0.000444909,0.000400349,0.000398182,0.11372477,0.294103431,0.273425176,0.180378662,0.159700407,-0.020678255,0.396350094,0.048491479,FALSE,,,,,,,SPOA0054,K19342,,Nitrous oxide reductase accessory protein NosL (NosL) (PDB:2HPU),1,SPO_RS20045,0,
4212,211,0.011726217,0.013256277,0.012417862,0.012837773,-0.186908145,-0.089684495,-0.140927607,0.097223651,0.045980538,-0.051243112,0.398162729,0.048502994,FALSE,,,,,,,SPO0213,,,"Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family (ElsH) (PUBMED:15178340)",1,SPO_RS01085,0,
4213,794,0.001362746,0.001640471,0.001565532,0.001540662,-0.26296699,-0.189855507,-0.174509751,0.073111483,0.088457239,0.015345756,0.399746637,0.048514509,FALSE,,,,,,,SPO0795,,,Short-chain dehydrogenase (YqjQ),1,SPO_RS04010,0,
4214,1396,0.000596626,0.000594519,0.000537063,0.000662294,-0.023696976,0.124323591,-0.181952272,0.148020567,-0.158255296,-0.306275863,0.39977639,0.048526025,FALSE,,,,,,,SPO1393,,,"DNA-binding transcriptional regulator, IscR family (IscR) (PDB:1XD7)",1,SPO_RS07110,0,
4215,4279,0.001804075,0.001508604,0.001653437,0.001656978,0.262004167,0.12937118,0.126805946,-0.132632986,-0.13519822,-0.002565234,0.401039395,0.04853754,FALSE,,,,,,,SPOA0382,K02052,,"ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)",1,SPO_RS21770,0,
4216,3288,0.004171866,0.004510288,0.004162541,0.004334433,-0.111288606,0.003186301,-0.054043034,0.114474906,0.057245572,-0.057229335,0.402897457,0.048549056,FALSE,,,,,,,SPO3292,K01998,,"ABC-type branched-chain amino acid transport system, permease component (LivM)",1,SPO_RS16670,0,
4217,1715,0.000569243,0.000465358,0.000483946,0.000500552,0.308519203,0.23446809,0.191872748,-0.074051113,-0.116646455,-0.042595342,0.405982048,0.048560571,FALSE,,,,,,,SPO1714,K01428,,Urease alpha subunit (UreC) (PDB:5A6T),1,SPO_RS08720,1,UREASE-RXN
4218,2807,0.018502225,0.017460571,0.016082895,0.017280625,0.080339077,0.204196974,0.097506053,0.123857897,0.017166976,-0.10669092,0.410954138,0.048572087,FALSE,,,,,,,SPO2811,K01451,,Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853),1,SPO_RS14280,0,
4219,3511,0.017001855,0.018999939,0.019483501,0.017889162,-0.165771759,-0.195073614,-0.080070073,-0.029301855,0.085701686,0.115003541,0.410964059,0.048583602,FALSE,,,,,,,SPO3512,,,,1,SPO_RS17790,0,
4220,2965,0.020475239,0.019443231,0.021889274,0.021476343,0.074564061,-0.091654653,-0.066289862,-0.166218715,-0.140853923,0.025364791,0.411039928,0.048595117,FALSE,,,,,,,SPO2969,K02433,,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase (GatA) (PDB:3H0L),1,SPO_RS15050,7,"6.3.5.6-RXN, RXN-20080, RXN-20081, 6.3.5.7-RXN, GLUTAMIN-RXN, RXN-20082, RXN-20083"
4221,210,0.002528836,0.003712664,0.00248329,0.002860071,-0.468388814,0.022110266,-0.182945463,0.49049908,0.285443351,-0.205055729,0.417809855,0.048606633,FALSE,,,,,,,SPO0212,,,Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G),1,SPO_RS01080,0,
4222,4080,0.000413559,0.00030523,0.000378845,0.000348431,0.454281297,0.149855353,0.27714785,-0.304425944,-0.177133447,0.127292497,0.419394574,0.048618148,FALSE,,,,,,,SPOA0182,,,,1,SPO_RS20745,0,
4223,1718,0.000515476,0.000426944,0.000468547,0.00050285,0.273328894,0.161439046,0.038733679,-0.111889848,-0.234595216,-0.122705368,0.42112305,0.048629664,FALSE,,,,,,,SPO1717,K03189,,"Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase (HypB) (PDB:2HF8) (PUBMED:24338018;23899293)",1,SPO_RS08735,0,
4224,781,0.00019237,0.000161283,0.000187033,0.000197378,0.258853796,0.032476442,-0.040133005,-0.226377354,-0.2989868,-0.072609446,0.42162512,0.048641179,FALSE,,,,,,,SPO0782,K02042,,"ABC-type phosphate/phosphonate transport system, permease component (PhnE)",1,SPO_RS03945,3,"TRANS-RXN-238, 3.6.3.28-RXN, ABC-23-RXN"
4225,510,0.01529474,0.014077902,0.014375068,0.013576084,0.113516649,0.086079398,0.166050423,-0.027437251,0.052533774,0.079971025,0.422532499,0.048652695,FALSE,,,,,,,SPO0508,,,Predicted dienelactone hydrolase,1,SPO_RS02565,0,
4226,153,0.023061729,0.024834137,0.022299304,0.023277905,-0.106472496,0.051110316,-0.006731163,0.157582812,0.099741333,-0.057841479,0.429024467,0.04866421,FALSE,,,,,,,SPO0155,K02470,,"DNA gyrase/topoisomerase IV, subunit B (GyrB) (PDB:1EI1)",1,SPO_RS00795,1,5.99.1.3-RXN
4227,3170,0.018370258,0.016209551,0.017897682,0.016100006,0.176424033,0.029511537,0.179516063,-0.146912496,0.003092029,0.150004526,0.429999586,0.048675725,FALSE,,,,,,,SPO3174,,,"Uncharacterized conserved protein, DUF2125 domain",1,SPO_RS16080,0,
4228,1198,0.013860957,0.013827778,0.011574974,0.013431346,-0.004167693,0.254491402,0.030122834,0.258659095,0.034290527,-0.224368568,0.430469709,0.048687241,FALSE,,,,,,,SPO1198,,,,1,SPO_RS06075,0,
